fpr,tpr,threshold
0.5824,0.8564814814814815,0.33545541763305664
0.5824,0.8587962962962963,0.3348422646522522
0.5872,0.8587962962962963,0.3309227228164673
0.5872,0.8657407407407407,0.33019477128982544
0.6,0.8657407407407407,0.32739219069480896
0.6,0.8703703703703703,0.3254198133945465
0.6016,0.8703703703703703,0.3252742290496826
0.6016,0.8726851851851852,0.32452309131622314
0.6208,0.8726851851851852,0.3073864281177521
0.6208,0.875,0.30724528431892395
0.6224,0.875,0.3058929741382599
0.6224,0.8773148148148148,0.30567044019699097
0.624,0.8773148148148148,0.3049287796020508
0.624,0.8796296296296297,0.30263835191726685
0.6304,0.8796296296296297,0.2968246638774872
0.6304,0.8819444444444444,0.29643869400024414
0.6352,0.8819444444444444,0.2948244512081146
0.6352,0.8842592592592593,0.29370278120040894
0.64,0.8842592592592593,0.2909777760505676
0.64,0.8865740740740741,0.29050567746162415
0.6416,0.8865740740740741,0.28756266832351685
0.6416,0.8912037037037037,0.28665679693222046
0.6512,0.8912037037037037,0.2807491719722748
0.6512,0.8935185185185185,0.280032753944397
0.6544,0.8935185185185185,0.2794305384159088
0.6544,0.8958333333333334,0.2789348065853119
0.664,0.8958333333333334,0.27294260263442993
0.664,0.8981481481481481,0.2724679708480835
0.6704,0.8981481481481481,0.2694779932498932
0.6704,0.9074074074074074,0.2634316682815552
0.6896,0.9074074074074074,0.2551828920841217
0.6896,0.9120370370370371,0.25288668274879456
0.6992,0.9120370370370371,0.24331700801849365
0.6992,0.9143518518518519,0.24317307770252228
0.7008,0.9143518518518519,0.24047647416591644
0.7008,0.9166666666666666,0.24031879007816315
0.7072,0.9166666666666666,0.2372952252626419
0.7072,0.9189814814814815,0.2370702624320984
0.7088,0.9189814814814815,0.23698116838932037
0.7088,0.9212962962962963,0.23648777604103088
0.7312,0.9212962962962963,0.22409150004386902
0.7312,0.9236111111111112,0.2236006110906601
0.736,0.9236111111111112,0.22151434421539307
0.736,0.9259259259259259,0.22067485749721527
0.7376,0.9259259259259259,0.2197786271572113
0.7376,0.9282407407407407,0.21938146650791168
0.7472,0.9282407407407407,0.2164444774389267
0.7472,0.9305555555555556,0.21550007164478302
0.7536,0.9305555555555556,0.21319365501403809
0.7536,0.9328703703703703,0.21277876198291779
0.7552,0.9328703703703703,0.2118297964334488
0.7552,0.9375,0.21050415933132172
0.7648,0.9375,0.20544375479221344
0.7648,0.9421296296296297,0.20452755689620972
0.7696,0.9421296296296297,0.2010074406862259
0.7696,0.9467592592592593,0.20071540772914886
0.7776,0.9467592592592593,0.19548480212688446
0.7776,0.9490740740740741,0.1935112178325653
0.7808,0.9490740740740741,0.19159290194511414
0.7808,0.9513888888888888,0.1901799440383911
0.784,0.9513888888888888,0.18882831931114197
0.784,0.9537037037037037,0.18418389558792114
0.792,0.9537037037037037,0.17573757469654083
0.792,0.9583333333333334,0.17419379949569702
0.8016,0.9583333333333334,0.16748744249343872
0.8016,0.9606481481481481,0.16258877515792847
0.8048,0.9606481481481481,0.15932892262935638
0.8048,0.9652777777777778,0.1584922820329666
0.8096,0.9652777777777778,0.1533568650484085
0.8096,0.9675925925925926,0.1521429866552353
0.8208,0.9675925925925926,0.14728830754756927
0.8208,0.9699074074074074,0.1464364379644394
0.8384,0.9699074074074074,0.12957130372524261
0.8384,0.9722222222222222,0.12955449521541595
0.84,0.9722222222222222,0.12868240475654602
0.84,0.9745370370370371,0.12860383093357086
0.8416,0.9745370370370371,0.12601494789123535
0.8416,0.9768518518518519,0.1256989985704422
0.856,0.9768518518518519,0.1194867491722107
0.856,0.9791666666666666,0.11937785893678665
0.8768,0.9791666666666666,0.10514827817678452
0.8768,0.9814814814814815,0.10354690253734589
0.8848,0.9814814814814815,0.08444957435131073
0.8848,0.9837962962962963,0.08442177623510361
0.9072,0.9837962962962963,0.06276963651180267
0.9072,0.9884259259259259,0.05923237279057503
0.9136,0.9884259259259259,0.05338262766599655
0.9136,0.9907407407407407,0.05183277651667595
0.92,0.9907407407407407,0.04791969060897827
0.92,0.9930555555555556,0.044383082538843155
0.928,0.9930555555555556,0.03747005760669708
0.928,0.9976851851851852,0.0345567986369133
0.9296,0.9976851851851852,0.034102004021406174
0.9296,1.0,0.03317578509449959
1.0,1.0,0.0003503219923004508
